nama_workcenter,nama_detail,nama_dept,nomor_wo_repair,level_wo,level_urgency,estimasi,Requestor,status_wo,waktu_kerusakan_mesin,waktu_pengajuan_servis,nama_kerusakan,deskripsi_bebas,jenis_failure,penyebab_masalah,penyelesaian,saran,waktu_mulai,waktu_selesai,catatan_perlu_pmt,catatan,waktu_reject_wo,ditolak_oleh
Fillpack B,Empty Box ETB1002,PRB,AC1845-0134,menghambat,Emergency,1 Hari,Sugiyono NSI,done,11/7/2018 4:49:00 PM,11/7/2018 4:57:00 PM,Pendorong produck nempel di body jadi lambat,Pendorong produck seset nempel body,Misalignment,posisi penahan produk tidak sejajar,posisikan produk penahan>> ok,-,11/8/2018 12:00:00 AM,11/8/2018 12:15:00 AM,,,,
Fillpack B,Empty Box ETB1002,PRB,AC1919-0080,menghambat,Emergency,1 Hari,Sugiyono NSI,done,5/8/2019 8:21:00 AM,5/8/2019 8:34:00 AM,error ,Empty Box hoppack C rusak ,Part rusak,baut dudukan flap pada tyrod cylinder tidak ok,"cek jatuhnya produk ke box tidak ok >> cek, flap tidak sejajar >> cek, salah satu baut dudukan flap sudah tidak ok >> lepas baut >> ganti baut >> setting tyrod >> test + pantau >> ok",-,5/8/2019 8:00:00 AM,5/8/2019 8:45:00 AM,,,,
Fillpack B,Filling 6 Line F6L1005,PRB,AC1848-0089,menghambat,Emergency,1 Hari,Pratiknyo,done,11/28/2018 3:03:00 PM,11/28/2018 3:03:00 PM,Gear Penahan rantai,Gear penahan rantai rusak,Part rusak,gear tension dan asnya aus,cek >> lepas gear tension >>  gear tension aus >> bawa kebengkel >. ganti gear tension >> as aus ( spare part kosong ) >> greasing as dan gear >> bawa ke produksi >> keluhan operator strip cut line 1 cuman nampak sebagian >> coba lepas pisau strip cut >> balikan pisau >> pasang strip cut >> setting sedikit press stripcut >> tes jalan strip cut only >> ok >>pasang gear tension >> kencangkan >> pasang air regulator >> tes jalan >> ok >> stripcut juga ok,-,11/28/2018 3:00:00 PM,11/28/2018 4:00:00 PM,,,,
Fillpack B,Filling 5 Line F5L1003,PRB,AC1843-0133,menghambat,Emergency,1 Hari,M arief lukman,done,10/23/2018 2:30:00 PM,10/23/2018 3:01:00 PM,SEALING JAW ERROR,TIDAK MAU NGEPRES,Part rusak,jaws tidak ngepres,setting L4 dan home spring sampe oke dan tidak bocor,-,10/23/2018 3:00:00 PM,10/23/2018 5:15:00 PM,,,,
Fillpack B,Filling 6 Line F6L1005,PRB,AC1903-0154,menghambat,Emergency,1 Hari,Admin PRB Fillpack,done,1/17/2019 1:06:00 PM,1/17/2019 1:06:00 PM,Cross Bar,Bearing Cross Bar Macet ,Part rusak,"bushing macet, dan sudah tergerus ",lepas pressan roller crossbar > bawa unit ke bengkel > ganti bushing 2 pcs dan bearing 4 pcs > rakit pada pressan > pasang unit pada mesin > setting pressan crossbar > test run sachet kosong > pantau > OK,-,1/17/2019 1:00:00 PM,1/17/2019 2:00:00 PM,,,,
Fillpack B,Filling 6 Line F6L1005,PRB,AC1904-0147,menghambat,Emergency,1 Hari,Admin PRB Fillpack,done,1/25/2019 8:03:00 AM,1/25/2019 8:04:00 AM,HEATER,heater jaw suhunya tidak rata..,Part tidak sesuai,baut as untuk saluran grease patah,"lepas wiring heater >> lepas blok pengunci sealer pada blok mekanik depan >> cek heater dan thermocouple sealing jaws >> tahanan heater masih OK, ketika blok mekanik depan dilepas, saluran greasing patah bautnya >> bawa ke bengkel beserta bloknya >>istirahat dan jumatan >> las >> ketika di bor, bautnya meleset, lanjut shift berikut >> bor as untuk greasing dan pasang drat dengan cara di las pada bagian as >> pasang pengunci cross bar >> pasang pressan roller crossbar >> wiring kembali heater dan thermocouple crossbar >> test run >> tampilan suhu pada HMI naik turun >> terpotong waktu istirahat >> lanjut >> cek wiring >> kencangkan wiring >> tukar kabel thermocouple >> test run >> suhu ok >> pasang roll film dan chute >> setting pressan roller crossbar >> test produk bocor dengan vacuum tester >> OK",menjaga kebersihan mesin,1/25/2019 9:00:00 AM,1/25/2019 8:45:00 PM,,,,
Fillpack B,Filling 6 Line F6L1002,PRB,AC1840-0189,menghambat,Emergency,1 Hari,Admin PRB Fillpack,done,10/2/2018 9:35:00 PM,10/2/2018 9:35:00 PM,Strip cut,Pisau strip cut cutinngannya miring,Misalignment,pisau miring,"buka pressan pisau >> ganjal dudukan pisau dengan plat (strip cut dan strip cutting) test run >> setting parameter >> ok
",jaga kebersihan mesin,10/3/2018 6:30:00 AM,10/3/2018 8:30:00 AM,,,,
Fillpack B,Filling 6 Line F6L1002,PRB,AC1844-0029,menghambat,Emergency,1 Hari,Admin PRB Fillpack,done,10/29/2018 9:07:00 AM,10/29/2018 9:07:00 AM,Vacuum Cleaner,"Kabel strum terbalik, menjadi meniup","Suplai utility kurang/hilang (angin, air, steam, listrik)",Kabel masa terbalik,cek kabel masa pada vacum>> tukarkan kabel yang terbalik>> test>> pantau>>oke,-,10/29/2018 9:15:00 AM,10/29/2018 9:30:00 AM,,,,
Fillpack B,Filling 6 Line F6L1005,PRB,AC1914-0040,menghambat,Emergency,1 Hari,Purwanti,done,4/2/2019 9:00:00 AM,4/2/2019 9:00:00 AM,Head printer,Pergerakan head printer tidak bisa bolak balik,Pengoperasian tidak normal,printer hasilnya terbalik,setting sensor beberapa kali >> masih belum ok >> setting parameter pada HMI untuk printer hasil printer sudah ok tidak terbalik >> kepotong istirahat >> pada saat di test hasil printer tidak adaan  >> setting kembali sensor beberapa kali >> masih belum ok >> setting ulang parameter masih belum ok >> ternyata pada printer imajenya ada yang belum di on kan >> on kan printer imaje >> test >> ok,-,4/2/2019 10:15:00 AM,4/2/2019 4:00:00 PM,,,,
Fillpack B,Filling 6 Line F6L1002,PRB,AC1905-0148,menghambat,Emergency,1 Hari,Admin PRB Fillpack,done,2/4/2019 9:31:00 AM,2/4/2019 9:31:00 AM,Sealing roll tidak panas,SEALING ROLL TIDAK STABIL,Pengoperasian tidak normal,kurang ngepress,setting pressan sealing roller >> test run >> setting suhu >> OK,-,2/4/2019 9:45:00 AM,2/4/2019 10:30:00 AM,,,,
Fillpack B,Filling 6 Line F6L1006,PRB,AC1901-0244,menghambat,Emergency,1 Hari,Pratiknyo,done,1/7/2019 5:48:00 PM,1/7/2019 5:48:00 PM,Vacuum Bocor,"Debu keluar dari vacuum, ruangan ngebul",Part rusak,filter rusak>> adanya kebocoran pada filter>> vaccum keluar asap,check motor>> bongkar>> ok>> test hisapan ok>> ada debu keluar >> coba bongkar>> check ternyata ada kebocoran pada filter>> cari spare filter tidak ada>> smentara menggunakan filter vaccum yang motornya rusak>> ok,-,1/8/2019 10:30:00 AM,1/8/2019 11:45:00 AM,,,,
Fillpack B,Filling 6 Line F6L1002,PRB,AC1914-0002,menghambat,Emergency,1 Hari,Admin PRB Fillpack,done,4/2/2019 6:20:00 AM,4/2/2019 6:20:00 AM,SUHU JAW,Suhu Jaw Kurang Panas,Part rusak,Heater tidak ok,"settingan heater mentok, tidak naik lagi >> lepas wiring heater termocouple >> lepas wiring heater >> keluarkan heater >> pasang heater baru >> pada saat akan dipasang heater tidak masuk ke slongsong >> hamplas heater >> coba masukan kembali >> ok >> wiring heater dan termocouple >> dudukan rotary connector kendor >> baut terlalu pendek >> ganti baut untuk dudukan rotary connector >> nyalakan mesin >>kabel termocouple terbalik >> matikan mesin > balikan kabel termocouple >> nyalakan kembali >> tunggu suhu naik >> kepotong istirahat >> test >> hasil sealing jaws line 4 kurang ok >> naikan suhu dan setting pressan beberapa kali >> masih belum ok >> tambah teflong pada sealing jaws >> test running >> test hasil kebocoran sachet >> ok",-,4/2/2019 7:45:00 AM,4/2/2019 12:00:00 PM,,,,
Fillpack B,Filling 6 Line F6L1003,PRB,AC1845-0248,menghambat,Emergency,1 Hari,Admin PRB Fillpack,done,11/8/2018 7:58:00 PM,11/8/2018 7:58:00 PM,adjusment,Adjusment tidak ok,Pengoperasian tidak normal,cup nya renggang,setting kembali keraptan cup dosernya,-,11/8/2018 8:00:00 PM,11/8/2018 9:00:00 PM,,,,
Fillpack B,Filling 6 Line F6L1003,PRB,AC1901-0235,menghambat,Emergency,1 Hari,Admin PRB Fillpack,done,1/7/2019 10:38:00 AM,1/7/2019 2:38:00 PM,Dudukan Dose,Sensor Dudukan Dose Error,Pengoperasian tidak normal,sensor dose cylinder tidak membaca,setting sensor dose cylinder agar membaca>> test >> ok,-,1/7/2019 10:30:00 AM,1/7/2019 11:00:00 AM,,,,
Fillpack B,Filling 6 Line F6L1003,PRB,AC1907-0025,menghambat,Emergency,1 Hari,Admin PRB Fillpack,done,2/12/2019 8:43:00 PM,2/12/2019 8:43:00 PM,Hasil seal jaw ada yang lecet,LINE 6 NYA LECET,Pengoperasian tidak normal,kondisi crossbar ada yang lecet,"cek sachet >> line 6 lecet >> cek kondisi crossbar >> line 6 ada yang lecet >> amplas bagian yang tajam >> turunkan dosser >> ganjang baut dudukan chutte agar chutte lebih tinggi >> pasang dudukan chutte >> pasang dosser >> test run >> OK
",-,2/12/2019 4:15:00 PM,2/12/2019 5:30:00 PM,,,,
Fillpack B,Filling 6 Line F6L1003,PRB,AC1841-0059,menghambat,Emergency,1 Hari,Teknisi PEA - Fillpack B,done,10/8/2018 10:00:00 AM,10/8/2018 2:34:00 PM,heater crossbar trouble,pergantian heater lokal dengan heater ori,Temperatur/tekanan tidak normal,pergantian heater lokal dengan heater baru,bongkar heater lokal>> dan ganti dengan heater baru>> pasang heater baru>> ok,-,10/8/2018 10:30:00 AM,10/8/2018 2:00:00 PM,,,,
Fillpack B,Filling 6 Line F6L1007,PRB,AC1919-0145,menghambat,Emergency,1 Hari,Sugiyono NSI,repaired,5/9/2019 7:04:00 AM,5/9/2019 7:17:00 AM,Cup Doser,Dosser buka kurang maximal setting ulang,Pengoperasian tidak normal,hasil sealing jaws bocor,"setting ulang mesin >> test kebocoran sachet kosong, ok >> coba test menggunakan produk >> test kebocoran sachet hasil sealing jaws bocor >> setting parameter suhu >> masih belum ok >> setting pressan sealing jaws beberapa kali >> masih belum ok >> setting ulang parameter suhu beberapa kali >> test kebocoran sachet >> hasil sachet bocor di line 1-2 >> setting pressan sealing jaws >> test kebocoran sachet >> masih belum ok >> kepotong istirahat >> coba balikan sisi sealing jaws >> test >> hasil masih tidak ok line 1-2 bocor >> setting kembali pressan sealing jaws dan parameter suhu >> masih belum ok >> setting suhu >> setting pressan >> test sachet kosong >> OK >> saat akan test isi produk jaws ngeblock >> buka pressan >> open here lepas >> pasang open here >> setting ulang jaws >> pasang pressan >> test run >> setting pressan >> test sachet kosong >> OK >> alucrack tidak ada >> test isi produk >> masing ada yang bocor >> nyalakan vacuum >> setting dose timing beberapa kali >> ok",-,5/9/2019 7:00:00 AM,5/9/2019 9:15:00 PM,,,,
Fillpack B,Filling 6 Line F6L1004,PRB,AC1845-0265,menghambat,Emergency,1 Hari,Admin PRB Fillpack,done,11/9/2018 1:49:00 PM,11/9/2018 1:49:00 PM,Gramasi nggak tercapai,Gramasi tidak OK,Pengoperasian tidak normal,"drat baut gramasi sudah tidak OK
","lanjut shift sebelumnya > cek cup cup > ratakan posisi cup agar sejajar > ada satu cup yang ga lancar naik turun nya > cek baut cup doser , drat nya sudah tidak ok > ganti baut cup doser 1 pcs dan mur nya 2 pcs > pasang > setting posisi cup doser > serah terimadengan operator, tidak dicoba running karena mau cuci mesin
",-,11/9/2018 3:30:00 PM,11/9/2018 5:00:00 PM,,,,
Fillpack B,Filling 6 Line F6L1004,PRB,AC1848-0197,menghambat,Emergency,1 Hari,Admin PRB Fillpack,done,11/29/2018 3:07:00 PM,11/29/2018 3:07:00 PM,Vibrator,Vibarator Bocor,Part rusak,vibrator bocor,cek + test running >> vibrator bocor >> spare tidak ada >> sementara ditutup menggunakan isolasi >> test + pantau >> ok,-,11/29/2018 7:45:00 PM,11/29/2018 8:15:00 PM,,,,
Fillpack B,Filling 6 Line F6L1008,PRB,AC1840-0106,menghambat,Emergency,1 Hari,Sugiyono NSI,done,10/1/2018 12:20:00 PM,10/1/2018 12:27:00 PM,open here tidak ok,Open here tidak ada ,Part rusak,open here tumpul,"cek, hasil open here tidak adaan, lanjut shift berikutnya > lanjut shift sebelumnya > ganti open here 6 pcs dengan ang baru > pasang open here > setting posisi open here, ganjal dengan sim kuningan > test run sachet kosong > pantau > OK (tidak ada operator, tapi mesin sudah OK)
",-,10/1/2018 12:30:00 PM,10/1/2018 3:45:00 PM,,,,
Fillpack B,Filling 6 Line F6L1003,PRB,AC1905-0022,menghambat,Emergency,1 Hari,Admin PRB Fillpack,done,1/30/2019 7:46:00 AM,1/30/2019 7:46:00 AM,Tarikan Roll,Tarikan Roll Kendor dan Rante Mekanik Kendor,Pengoperasian tidak normal,"rantai kendor, reel alignment error","cek, tension untuk rantai kendor >> coba setting kekencengan tension rantai >> test >> tidak lama rantai kembali kendor dan tension rantai kendor >> buat lubang baru untuk penahan tension rantai agar tidak kendor >> tambah baut untuk penahan tension rantai >> kencangkan tension rantai >> test >> ok, reel alignment tidak bisa disetting >> lepas cover motor penggerak rell align ment >> bersihkan jalur >> test >> ok >> sachet strip terus >> coba geser manual roll film >> masih belum ok >> setting beberpa kali tension roll film >> setting posisi sensor reel alignment >> setting strip >> ok >> test kebocoran sachet kosong >> ok , test menggunakan produk >> test kebocoran sachet >> ok >> pantau 
",-,1/30/2019 8:00:00 AM,1/30/2019 11:30:00 AM,,,,
Fillpack B,Filling 6 Line F6L1004,PRB,AC1907-0152,menghambat,Emergency,1 Hari,Admin PRB Fillpack,done,2/14/2019 7:16:00 PM,2/14/2019 7:17:00 PM,Display monitor mati,DISPLAY MONITOR MATI ,Part kotor,debu pada HMI,matikan mesin >> buka laya HMI >> buka socket >> bersihkan socket dengan angin >> pasang socket >> nyalakan mesin >> OK,-,2/14/2019 7:30:00 PM,2/14/2019 8:00:00 PM,,,,
Fillpack B,Filling 6 Line F6L1003,PRB,AC1912-0226,menghambat,Emergency,1 Hari,Admin PRB Fillpack,done,3/25/2019 8:06:00 PM,3/25/2019 8:06:00 PM,Belt Printer,Belt Printer Lepas,Pengoperasian tidak normal,"gear lepas, pengunci gear kendor","ketika akan di homing, muncul error HV limit >> reset, coba test run kembali >> alarm masih ada >> cek ke bagian printer >> belt di bagian bawah terlepas beserta gear nya >> lepas cover bagian bawah >> lepas cover motor servo untuk printer >> kendorkan pengunci motor servo >> kendorkan tension >> pasang kembali gear yang terlepas + kencangkan pengunci gear >> pasang kembali belt nya >> setting tension belt >> pasang kembali cover yang sudah dibuka >> test run mesin >> OK, alarm sudah tidak muncul",-,3/25/2019 7:00:00 PM,3/25/2019 8:30:00 PM,,,,
Fillpack B,Filling 6 Line F6L1003,PRB,AC1917-0002,menghambat,Emergency,1 Hari,Admin PRB Fillpack,done,4/23/2019 7:43:00 AM,4/23/2019 7:43:00 AM,Line Bocor,Line 6 Bocor,Part rusak,bearing macet,"test run mesin >> hasil pressan line 6 tidak adaan dan bocor ketika di test kebocoran dalam kondisi sachet kosong >> cek part-part pada crossbars, salah satu bearing pressan ada yang macet >>lepas bearing pressan >> ganti >> pasang kembali >> hasil masih belum OK >> setting pressan sealing crossbars beberapa kali >> hasil sudah OK >> lakukan test kebocoran beberapa kali dengan dan tanpa menggunakan produk >> OK",-,4/23/2019 7:00:00 AM,4/23/2019 9:30:00 AM,,,,
Fillpack B,Filling 6 Line F6L1004,PRB,AC1840-0266,menghambat,Emergency,1 Hari,Admin PRB Fillpack,done,10/5/2018 3:27:00 PM,10/5/2018 3:28:00 PM,baut gramasi,Gramasi tidak bisa turun naik,Temperatur/tekanan tidak normal,settingan gramasi macet,coba setting gramasi >> settingan gramasi macet >> coba semprot menggunakan WD + test >> settingan gramasi sudah tidak macet >> naikan adjustment >> test running mesin >> ok,-,10/5/2018 3:30:00 PM,10/5/2018 5:15:00 PM,,,,
Fillpack B,Filling 6 Line F6L1005,PRB,AC1851-0065,menghambat,Emergency,1 Hari,Admin PRB Fillpack,done,12/18/2018 1:11:00 PM,12/18/2018 1:11:00 PM,Chute ,Crossbar mengenai chute,Pengoperasian tidak normal,settingan dudukan chute kurang naik,setting kembali posisi shaft untuk dudukan chute agar posisi dudukan chute tidak nambrak>> setting beberapa kali sampai dudukan chute aman>> setting panjang selang vibrator>> ok (tinggal testrun),-,12/18/2018 1:15:00 PM,12/18/2018 2:15:00 PM,,,,
Fillpack B,Filling 6 Line F6L1008,PRB,AC1904-0139,menghambat,Emergency,1 Hari,M arief lukman,done,1/24/2019 4:29:00 PM,1/24/2019 4:29:00 PM,line 5 & 6 masih bocor/lecet,line 5 dan 6 bocor,Pengoperasian tidak normal,suhu terlalu tinggi,"setting pressan sealing jaws >> masih belum ok >> setting L4 set >> masih belum ok >> setting parameter suhu >> test >> cek hasil kebocoran sachet beberapa kali >> ok, pantau >> ok >> tidak lama kemudian bocor lagi >> setting pressan >> kepotong istirahat >> test running >> masih bocor >> setting pressan kembali >> setting parameter suhu beberapa kali >> masih belum  ok >> setting L4 set >> masih belum ok >> coba balikan  jaws >> test >> hasil malah lebih tidak ok >> balikan kembali jaws >> coba menggunakan teflon >> masih belum ok >> setting suhu kembali >> masih belum ok >> lanjut shift berikut, lanjut shift sebelumnya >> pantau run mesin + test kebocoran pada sachet >> OK
",-,1/24/2019 5:00:00 PM,1/25/2019 8:30:00 AM,,,,
Fillpack B,Filling 6 Line F6L1005,PRB,AC1904-0243,menghambat,Emergency,1 Hari,Admin PRB Fillpack,done,1/28/2019 5:07:00 PM,1/28/2019 5:07:00 PM,Bearing,BEARING MACET,Part rusak,bearing macet,"cek, roller  crossbar ada yang macet >> lepas roller crossbar >> ganti bearing 6001 4 pcs >> ganti bushing 2 pcs >> pasang pada mesin >> test >> hasil crossbar line 1  nyobek >> setting pressan crossbar >> masih tidak ok >> setting pressan crossbar beberapa kali >> test ok, cek kebocoran sachet >> ok
",-,1/28/2019 5:00:00 PM,1/28/2019 7:30:00 PM,,,,
Fillpack B,Filling 6 Line F6L1005,PRB,AC1906-0076,menghambat,Emergency,1 Hari,Admin PRB Fillpack,done,2/7/2019 1:26:00 PM,2/7/2019 1:26:00 PM,Controller error,Contoller Error,Pengoperasian tidak normal,controller error,"test run mesin >> muncul alarm controller error ketika mesin dijalankan >> stop mesin >> cek panel elektrik >> setting posisi as vibrator dengan pengunci >> test run >> kurang naik >> setting kembali >> OK >> muncul error (low air pressure) cek suply angin dari sumber>> OK >> cek funnel >> kondisi funnel penyok dan bengkok >> repair funnel di bengkel >> ok >> mesin sedang on tanpa film >> lanjut PMT
",-,2/7/2019 2:30:00 PM,2/8/2019 10:00:00 AM,,,,
Fillpack B,Filling 6 Line F6L1005,PRB,AC1916-0109,menghambat,Emergency,1 Hari,Admin PRB Fillpack,done,4/22/2019 7:42:00 AM,4/22/2019 7:42:00 AM,HEATER,Heater Roller Error,Part rusak,analog input thermo couple nya rusak,"sedang order, part nya indent",-,4/22/2019 6:45:00 AM,4/22/2019 10:45:00 AM,,,,
Fillpack B,Filling 6 Line F6L1006,PRB,AC1903-0084,menghambat,Emergency,1 Hari,Admin PRB Fillpack,done,1/16/2019 8:36:00 AM,1/16/2019 8:36:00 AM,PRESURE JAW,Presure jaw  tidak oke.  hasil tekanan tidak rata,Pengoperasian tidak normal,produk tidak ok,"cek, hasil sealing jaws line 2 trapping dan hasil sealing jaws di line 2 tidak ok >> cek, teflon pada jaws robek >> ganti teflon >> test >> tidak lama sobek lagi >> ganti kembali teflon >> setting pressan jaws dan setting dose timing >> masih belum ok >> hasil sealing jaws tiap line berubah-ubah dan gramasi tidak stabil >> setting dose timing >> masih belum ok >> ganti produk >> test >> ok
",-,1/16/2019 9:00:00 AM,1/16/2019 9:30:00 AM,,,,
Fillpack B,Filling 6 Line F6L1006,PRB,AC1913-0154,menghambat,Emergency,1 Hari,Admin PRB Fillpack,done,3/28/2019 4:27:00 PM,3/28/2019 4:27:00 PM,Bearing presure cros bar macet ,suhu cros bar error,Part rusak,termocouple tidak ok,"cek, wiring kabel termocouple kendor >> kencangkan wiring kabel termocouple >> onkan suhu >> pembacaan suhu tidak stabil naik turun >> offkan kembali suhu >> cek, terdapat sambungan termocouple yang tidak ok >> perbaiki kabel termocouple >> ganti skun >> wiring >> on kan suhu >> suhu sudah ok tidak naik turun >> tunggu suhu tercapai >> test >> pada saat running suhu tidak stabil >> off kan mesin >> lepas wiring heaer termocople >> lepas kubler >> lepas cover kabel heater termocouple >> lepas termocouple dari sealer >> kepotong istirahat >> sambung kabel termocouple dengan kabel control >> keluarkan kabel termocouple yang tidak ok untuk diganti >> kabel sudah keluar >> pasang kabel termocouple baru >> wiring ulang >> rapihkan kabel >> nyalakan mesin >> pantau kenaikan suhu >> tunggu suhu naik >> test >> suhu sudah ok tidak loncat-loncat >> pantau >> ok",-,3/28/2019 3:30:00 PM,3/28/2019 7:30:00 PM,,,,
Fillpack B,Filling 6 Line F6L1006,PRB,AC1917-0179,menghambat,Emergency,1 Hari,Admin PRB Fillpack,done,4/25/2019 10:53:00 PM,4/25/2019 10:53:00 PM,PISAU SLITER,Pisau sliter aus / macet,Part rusak,pisau slitter tumpul line 2-3,test >> setting pressan bantalan slitter line 2-3 >> masih belum ok >> lepas cover depan blok mesin >> lepas baut pengunci as slitter >> kendorkan tension rantai pada ruang mekanik >> keluarkan pisau slitter >> ganti pisau slitter yang tumpul >> pasang pisau >> pasang kembali rantai >> psaang baut pengunci as slitter >> setting posisi slitter >> pasang cover depan blok mesin >> test >> ok,-,4/25/2019 10:45:00 PM,4/25/2019 11:30:00 PM,,,,
